topics,Cluster,Top_Words,Metadata,2013-03-01,2013-03-02,2013-03-03,2013-03-04,2013-03-05,2013-03-06,2013-03-07,2013-03-08,2013-03-09,2013-03-10,2013-03-11,2013-03-12,2013-03-13,2013-03-14,2013-03-15,2013-03-16,2013-03-17,2013-03-18,2013-03-19,2013-03-20,2013-03-21,2013-03-22,2013-03-23,2013-03-24,2013-03-25,2013-03-26,2013-03-27,2013-03-28,2013-03-29,2013-03-30,2013-03-31,2013-04-01,2013-04-02,2013-04-03,2013-04-04,2013-04-05,2013-04-06,2013-04-07,2013-04-08,2013-04-09,2013-04-10,2013-04-11,2013-04-12,2013-04-13,2013-04-14,2013-04-15,2013-04-16,2013-04-17,2013-04-18,2013-04-19,2013-04-20,2013-04-21,2013-04-22,2013-04-23,2013-04-24,2013-04-25,2013-04-26,2013-04-27,2013-04-28,2013-04-29,2013-04-30
X270,8,arms treaty states rights trade united weapons draft international groups human conventional world iran nations countries nra conference ammunition ,,NA,6.90537383627004E-006,0.0002128847,0.0021238074,0.0019490892,0.000007616,0.0019384089,7.42578973793023E-006,9.68473248599535E-006,6.80514320838437E-006,2.26671842259638E-005,9.70234831460191E-005,2.40837302469254E-005,0.0005864758,0.0022860709,6.29468854685507E-006,5.94142935587378E-006,0.000330672,1.26446705919689E-005,0.0023209943,0.0022744605,0.0001002484,8.51031957415335E-006,1.03355322063701E-005,8.12724230085751E-006,9.21321332484899E-006,8.18111211280586E-006,0.0001577304,0.000009756,7.06219956579152E-006,0.000668859,0.0006559922,0.0042869983,7.37236888380202E-005,0.000138967,0.0037113028,9.38438344142695E-006,7.3865766022622E-006,0.0037918506,0.0039736568,0.000009017,1.51363209390087E-005,4.28952294291449E-005,7.58935002613949E-006,6.58233450750106E-006,0.0035349191,1.70977211114203E-005,0.0033716023,7.8233459901661E-006,9.75720803697978E-006,0.00001055,0.000006563,1.0409067639572E-005,2.7553533612402E-005,6.76158127883294E-006,3.285521423166E-005,6.50588018738938E-005,6.40278662213071E-006,7.15989841743959E-006,7.27113612461118E-005,9.85205311372845E-006
X271,9,debt bond government bonds rating credit year investors percent italy billion italian euros yields market moody country fitch downgrade ,,NA,0.0001992941,4.46915309027698E-005,0.0004737383,0.0001273807,0.0010975777,0.0001762877,0.0003911133,5.6965144260665E-005,5.11082641133977E-005,0.0001788729,0.0003993926,0.0001048585,0.0003678324,0.0013027945,0.0002089696,8.23123354789892E-005,0.0003262983,0.0479697561,0.0214904096,0.0196062771,0.0018966379,0.0002437077,0.0012937038,0.005257274,0.0061976464,0.0015102805,0.0003184784,0.0007372245,4.15395280814071E-005,4.0462246594352E-005,6.21497693094669E-005,0.0004441367,0.000109387,0.0018213188,0.000164038,0.0013022831,4.34474986633638E-005,0.0224051191,0.0003188409,0.0014052458,0.0021444211,0.0025581318,0.0012271984,0.0001290289,0.000430088,0.0003059868,0.0001606478,0.0010838376,0.0001493923,0.0001225576,0.0002621135,0.0001112056,0.0135247047,0.0035944955,0.0203185795,0.0271783215,0.0021590753,0.0025172036,0.0083122169,0.014685713
X272,9,turkey turkish kurdish pkk erdogan ocalan peace ankara istanbul process party kurds prime iraq minister conflict kurdistan northern fighters ,,NA,1.86108024763723E-005,0.0014512785,5.69775220450758E-005,2.18428220714211E-005,0.0001680407,2.89808720645251E-005,0.0002838524,2.61015040759508E-005,0.0002004043,2.4240200766258E-005,1.94765967744535E-005,8.34847327636915E-005,0.0002636312,0.0002035045,1.69649331047777E-005,1.60128576368596E-005,0.0002982854,0.0001648076,0.0002255159,0.000091856,3.87573731947377E-005,0.000720634,2.78554866024224E-005,0.0001425221,2.48307039455034E-005,0.0002920411,2.39286372819917E-005,0.0047038407,0.0019484737,0.0019380206,0.002595906,2.07631398166793E-005,5.55324639178023E-005,1.5903623636901E-005,0.0011568992,0.0028615477,0.000231225,2.30945720828615E-005,0.0001049764,0.000117808,0.0003102318,2.71977453056488E-005,0.000203782,1.77401731256134E-005,0.0004169374,4.05320893894251E-005,0.0002587772,0.0006825897,2.62968342920576E-005,0.0004243122,1.76880764494478E-005,0.0002308678,0.0004167742,0.011665806,0.0257465454,0.0103545999,0.0132596391,0.0131189387,0.0094465735,0.0111188185
X273,9,senate republican house republicans senator committee democratic obama bill democrats washington senators congress legislation lawmakers president chairman democrat representatives ,,NA,0.0001334555,0.0002035993,0.0005374229,0.0024984704,0.0018819454,0.0041085499,0.0002162053,0.0002401372,8.09218573812616E-005,0.000264254,0.000367986,0.0001753992,0.0026541197,0.0011545507,2.18887090221555E-005,0.0002837344,0.0003462673,0.0013834532,9.59827601989756E-005,0.0004302996,0.0003869195,0.0001128821,3.59400557105213E-005,0.0088576404,0.0012791304,0.0003584624,0.0005959164,0.000213836,2.45575980767524E-005,2.39207240679101E-005,7.25446635402713E-005,0.000709463,0.0004495977,0.0002841893,7.5114315458163E-005,3.26325976214274E-005,2.56855640613957E-005,0.0019277883,0.0014646138,0.0006124653,0.0015773274,0.0059458251,0.0001244307,0.000307389,0.0001367582,0.0008489664,0.0007796567,0.0002085236,0.0009010546,5.64921675191467E-005,0.0005659839,0.0016882793,0.0034771324,0.0034736233,2.71419291418734E-005,5.0928843578219E-005,0.0001367373,2.48973292198591E-005,0.0003890633,6.68098239292569E-005
X274,9,india indian italy marines italian delhi mumbai foreign minister government country ministry singh return back home modi fishermen rupees ,,NA,0.0045227513,0.0062009782,0.0133402844,0.0171819043,0.0133505192,0.0151765408,0.0134538789,0.0032190515,0.007718317,0.0135885789,0.0166319844,0.01595528,0.0132362798,0.0078842628,0.0037824824,0.0048094359,0.0099771989,0.0098976674,0.0159746585,0.0130661144,0.011511547,0.0012407412,0.0047807952,0.009446006,0.00904194,0.0188813156,0.016876562,0.0114672003,0.0012503067,0.0058553447,0.009437966,0.0086558325,0.0104785568,0.0128825024,0.0099954455,0.0047332875,0.0092120175,0.0061879622,0.0121925554,0.0229238431,0.0119973856,0.0109710917,0.004922958,0.0067170778,0.018300315,0.0114183345,0.0136929096,0.0108834451,0.0073948798,0.0035153314,0.0071937174,0.0119460727,0.0080154016,0.0123682984,0.0128624267,0.0108708875,0.0025847572,0.004817959,0.0124078371,0.013599378
X275,9,scored goal game games period season points goals saves conference shots place made york win rangers penguins streak assist ,,NA,0.0034944905,0.0028500461,0.0041545139,0.0027354063,0.0051956535,0.0047144527,0.0030475332,0.0017253959,0.0029104298,0.0034105195,0.0037837561,0.0039382011,0.0038518614,0.0039573421,0.0004861539,0.0020604271,0.0041083311,0.0033096599,0.0047443016,0.0016611764,0.0032969014,0.0019083815,0.001937652,0.0020578464,0.0019701601,0.0057065745,0.0039893675,0.0058259201,0.0007958707,0.008387801,0.002591182,0.0015248724,0.0054467699,0.0038078585,0.0054347655,0.0030713294,0.0027259141,0.0019617755,0.0036065623,0.0033567042,0.0061382352,0.0056296364,0.0007321151,0.0030880864,0.0031698316,0.0030877757,0.0051490414,0.0031643078,0.0033875304,0.0024719937,0.0033401263,0.0046655469,0.0022091391,0.0032501755,0.0019788247,0.0046663491,0.0023056109,0.0045124538,0.0051307105,0.0032648362
X276,9,united states world countries global china international europe asia emerging south region africa nations america years country india economies ,,NA,0.0003463481,0.0011358096,0.0065764047,0.0045402466,0.0022097309,0.0021934266,0.0010783407,0.0002324996,0.0001238697,0.0030121593,0.0020407126,0.001656598,0.0011297889,0.0019283076,0.0002629345,0.0004115621,0.0020751667,0.0009592462,0.0007485016,0.0108363643,0.0025208934,0.0001946503,0.0016982792,0.0021359431,0.0038933073,0.0044994433,0.0033166516,0.0020410516,0.0002403203,0.0007916757,0.0175499394,0.0119021036,0.0050755349,0.0055700541,0.0019658914,0.0003262997,0.001549399,0.0011427106,0.0031215071,0.0037023442,0.0017384298,0.0024131418,0.0001154776,0.0013630431,0.0056369296,0.003550073,0.0022399843,0.0056792417,0.0010010822,0.0002875892,0.0019898033,0.0018848606,0.015003203,0.0092103331,0.0066750517,0.0053660387,0.0001650949,0.0015260625,0.0026071206,0.0065379814
X277,9,ny otl division pts ga gf sports nhl infostrada home caps results team games carolina rangers boston islanders april ,,NA,4.87600869861829E-005,0.0004101136,0.0016902722,0.0002897966,0.0010503886,0.001468761,0.0004388797,0.000082601,2.24385550229717E-005,0.0008071677,0.001543086,0.0009974412,0.0057022053,0.001238945,0.0005743259,1.95906368807372E-005,0.0001138917,0.0007170415,0.0002736274,0.000146426,0.0021326401,0.0001993167,4.29335482395106E-005,0.0001498834,0.0014427511,0.0004448244,0.0004797415,0.0001880516,2.32861453003635E-005,0.0002638055,2.22503229735481E-005,0.0002795823,0.0004564833,0.000019457,2.74029493752933E-005,0.0006236878,0.000723609,0.000043158,0.0023862348,0.0028967537,0.0037748369,0.0059173086,0.0001949665,0.0015776418,0.0010554296,0.0005065581,0.0016285185,0.0009443926,0.0002275878,3.47865964998357E-005,2.16401526010076E-005,0.0001675399,0.0015545193,0.0002337249,0.0004612398,0.0002800317,2.11118672335973E-005,2.36082870968337E-005,0.0010438331,0.0003890511
X278,9,palestinian israel israeli gaza west bank palestinians jerusalem hamas abbas peace ramallah fayyad al arab state rockets east strip ,,NA,0.0097816486,0.0064591633,0.0044860835,0.001851265,0.0016465371,0.0010189903,0.0022388325,0.007149729,0.0121379366,0.00483605,0.0024295542,0.001385013,0.0016649029,0.0012731077,0.0048228168,0.0100893564,0.0024142028,0.0038251699,2.53714863497582E-005,4.55862575929887E-005,6.15516310077512E-005,2.34335359206363E-005,2.84593384662598E-005,2.23787159499009E-005,0.0002361126,0.000022527,4.7379831918434E-005,2.68636444543039E-005,0.0069893111,0.0200814379,0.0016731143,0.0027120226,0.007005783,0.0020812678,0.0023135296,0.0138310604,0.0077463179,0.0022932962,0.002606739,0.0025275076,0.0022137609,0.0010106585,0.0083089438,0.0113121134,0.0019308117,0.0023110455,0.0014473528,0.0012245754,0.0019300731,0.0051101672,0.0070044528,0.0042066499,0.0018768844,1.86183087952484E-005,0.0015316585,0.0004846486,0.0058822991,0.0090893391,0.0030071645,0.0046353556
X279,9,real madrid betis valencia sociedad barcelona atletico valladolid celta sevilla rayo bilbao vigo zaragoza la athletic malaga mallorca vallecano ,,NA,6.67656776321378E-006,7.34631802761666E-006,0.000006479,0.0001114894,0.000038012,7.93714960994352E-006,7.17973994691776E-006,0.0003172487,1.03282263034127E-005,4.04974343529704E-005,6.06207053175676E-005,0.0024118859,5.74214797417695E-006,6.57090389794746E-006,3.28494511912189E-005,5.74456309613296E-006,0.000007729,0.0001107988,0.0005812156,0.00057987,8.71123950926782E-006,8.22833443498707E-006,9.99306956884205E-006,0.000007858,0.0003637875,0.0006374566,0.0011052166,0.0001342697,6.82819715142533E-006,8.34588762970727E-005,0.0076038404,0.0001574587,7.60755420045458E-006,0.0008487609,0.0051591939,9.07343663764799E-006,7.14182611868727E-006,0.0012403682,0.0003398301,0.0001480341,0.000044149,7.89494636638221E-006,7.33788074761766E-006,6.36423217938475E-006,0.002517582,0.0046551149,0.0016833116,7.58249071661152E-005,9.4339078786005E-006,1.0200474834461E-005,6.34554265811883E-006,1.00641684426193E-005,4.81366415360928E-005,0.0058957404,0.0013681298,0.0001214505,4.04564987363671E-005,6.92265880098735E-006,6.45547121672661E-006,0.0014071119
X280,10,group cup world argentina reuters march referee brazil halftime result american qualifying editing chile rex gowar south teams libertadores ,,NA,0.0039670391,0.0073500681,0.011437777,0.0057705253,0.0029231417,0.0032232237,0.0016037956,0.0096121494,0.0020368653,0.0038238259,0.0056230416,0.0042094639,0.0056101937,0.0038273763,0.0007394759,0.003696012,0.0208085834,0.0128359387,0.0061048513,0.008723336,0.0023044991,0.0071072578,0.0044132499,0.0094671372,0.0096598161,0.0019467352,0.0104259612,0.0059264074,0.0008709037,0.0042990214,0.0061908874,0.0062055522,0.0052227206,0.0018093072,0.0024719745,0.0079367876,0.0039776623,0.0133580139,0.0055934281,0.0013091681,0.0013766734,0.0033322576,0.0011842979,0.0122130037,0.0148317971,0.0083260411,0.00321627,0.0117579919,0.0051898919,0.0021729921,0.0030097469,0.0070866804,0.0129049827,0.0057697924,0.0048601626,0.0043602477,0.0039822316,0.0143745674,0.015807566,0.0101159231
X281,10,country war world power political years president left state time people economic leader million led death great century end ,,NA,6.94066504429816E-006,0.0018942598,6.73529397393046E-006,0.0017821314,0.0001337114,8.25111027145218E-006,0.0018536462,0.0019366586,1.8175925684011E-005,0.000006873,0.0019136792,1.63187073942179E-005,0.0014302618,0.0018091926,0.0041309742,5.97179414485613E-006,8.03475601907966E-006,5.45804121629285E-005,9.26121241458841E-006,9.535443640786E-006,9.05581995102538E-006,8.5538131583674E-006,1.03883538820425E-005,0.001713846,0.0024073478,0.0006004301,0.0009030143,0.0038064615,0.0058869912,6.91420594151708E-006,0.0052716752,0.0026862736,7.90847743695821E-006,5.93105669647773E-006,0.0039597692,0.0038086856,0.0018446341,8.61283060588288E-006,0.0021851941,9.0630871356073E-006,6.54971023406953E-006,0.0034167073,0.0037366601,0.0019426136,1.24345809492068E-005,0.003405301,0.0014694689,0.0014220933,0.0017490949,0.0033378728,0.0034108051,1.04622651318667E-005,0.0018420317,6.79613760802934E-006,0.0004018401,0.002236337,0.0019887495,0.0040729035,6.71082283703807E-006,0.0001650715
X282,10,york court holmes abu prosecutors guilty defense attorney district ghaith indictment plea federal penalty law united colorado states al ,,NA,0.0009412603,0.0002266092,0.0002548258,0.0046472311,0.0136575332,0.0002784336,0.0002673804,0.0002075482,0.0001479074,0.0010900788,0.0005327886,0.0005616211,0.0001215405,0.0002540445,9.57093889219317E-005,9.36633284786773E-005,0.0002339915,5.07307545498466E-005,0.0003646051,0.0006589883,8.80522290153171E-005,0.0001939476,0.0127285172,0.0022637355,0.0343465729,0.024790572,0.0047738186,0.001266638,0.0003546782,0.0007951726,0.0018839815,0.00050788,0.000207783,4.64237910157605E-005,0.000203165,0.0012768349,3.65915220104071E-005,0.0021671385,0.000480262,0.0021316521,3.57922411771312E-005,0.0002793608,6.45416719753558E-005,6.07334238101667E-005,0.0053042193,0.0009733177,0.0010824802,0.0009328949,0.0007801734,0.0008019443,8.60651111675669E-005,0.0019570071,0.0028046418,0.0014276615,0.0009118065,0.0001473582,0.0001539756,0.0001495607,0.000956305,0.0026808799
X283,10,lululemon company faa price quality percent products report inspector chain supply eclat lulu growth pants supplier problem clients designee ,,NA,0.0040470605,0.0136781323,0.0033045157,0.0034192343,0.0046451354,0.0030261743,0.0048586627,0.0037515382,0.0006436245,0.0017621339,0.0039883844,0.0051722962,0.0028846947,0.0028055237,0.0024270032,0.0003557755,0.0007551536,0.0042234795,0.0038090764,0.0073025884,0.0011794459,0.0006131217,0.0013348113,0.0026302832,0.0011714932,0.0020283342,0.0020436185,0.0071037626,0.0004997391,0.0013784581,0.0028231864,0.0141906822,0.0021903965,0.0069498313,0.000676971,0.0009740849,0.0020013137,0.0034581461,0.0017351911,0.0009178245,0.0041805735,0.0012813774,0.000323428,0.0061043318,0.0008406164,0.0063029854,0.0033472307,0.0055560257,0.0020719914,0.0002170719,0.0018900269,0.0009140384,0.0013682821,0.0074698327,0.0061941372,0.0041750186,0.0008723985,0.0014391687,0.0011203275,0.0111442164
X284,10,oil gas bp energy pipeline production barrels crude exxon shale drilling output industry spill company state companies rosneft field ,,NA,0.023824446,0.018963614,3.88695519211577E-005,0.0014690475,0.000044177,8.36345641996604E-005,0.0064767691,0.0212106618,0.0178076923,3.9664293896275E-005,0.0015012132,4.72126704696365E-005,5.39650603188139E-005,0.0086121883,0.0299896864,0.0336495549,4.63687802590746E-005,0.0001006686,5.34466911459314E-005,7.63638315108779E-005,0.000389454,0.0003699114,7.26797782286721E-005,4.71422250603887E-005,0.0017020807,6.57142253542897E-005,0.0000515,0.0040647501,0.0506996978,0.0723106239,3.9142230608197E-005,0.0019327224,0.0001242084,3.42282782464116E-005,0.0079333864,0.0321810813,0.0297413992,8.11524308396976E-005,0.0016626197,5.23033051485187E-005,0.0006854829,0.0092307876,0.0304437828,0.0326645002,7.17602812429255E-005,0.0015027449,5.06196334542571E-005,0.0001266296,0.0080314542,0.0259213533,0.0268020362,7.04185965288018E-005,0.0013503444,0.000059683,4.52753358062456E-005,0.0100492099,0.0344672825,0.0328335733,0.000070043,0.0001628833
X285,10,vujanovic staff lekic embassy montenegro embassies foreign dps state april guarantee conflict republic victory diplomats corruption markets largely safety ,,NA,4.92692215603628E-005,0.0010082826,0.0034147308,0.0013796204,0.0010031609,0.0008372064,0.0002915147,0.0001223454,0.0008398393,0.0025562349,0.0020449752,0.0005990707,0.0006360687,7.88956345788635E-005,8.76865016557068E-005,4.06214241853915E-005,9.29734828079221E-005,0.0036838801,0.0019230623,0.0008541285,3.98624116756442E-005,3.76526502690433E-005,0.000091359,0.0002701854,8.95866360818494E-005,0.0006862608,0.0012217996,5.16285944378465E-005,0.0000678,3.043533607575E-005,2.98557773851491E-005,0.0098988038,0.0023229027,0.0020298968,0.0027129113,0.0018116232,0.0024799384,0.0018069537,0.0160675755,0.0011404049,0.0016933879,0.0015099258,0.000159288,0.0009492074,0.0016019045,0.0044717322,0.0013699553,0.0007501679,0.0001765709,4.66771148589978E-005,0.000029037,0.0032357286,0.0031416046,0.000987981,0.0007088469,0.0001947097,2.83281824295512E-005,0.0001857908,0.0002081087,0.000268896
X286,10,obama white baucus trade secretary house director president job burwell office senate budget committee term top finance perez administration ,,NA,8.96388143821422E-005,3.36474230962731E-005,0.0003592504,0.0002956815,0.0005282947,0.0010353468,0.001010828,0.0003393563,2.34563248882202E-005,7.52181789625884E-005,0.0001175669,0.0016490426,0.0002237625,0.0003407756,0.0001648617,0.0002819076,0.0006533139,0.0004360133,0.0004288587,6.46114826715129E-005,0.0003324732,0.0002452684,0.0005234562,0.0005574691,0.0002376452,0.0001217633,0.0006916338,0.0011217279,4.98472617161875E-005,5.56760732952479E-005,0.0004776466,0.0001768087,0.0003145747,0.0014518173,0.0013097317,0.0004646672,0.0040079618,0.0079367624,0.0063003649,0.0096337863,0.0017047265,0.0004184083,2.61593701193857E-005,0.0002050958,0.0145452611,0.0018268058,0.0002720825,0.0013017521,0.0001425691,3.63644498685506E-005,2.26217084620752E-005,0.0003839639,8.43012844964443E-005,4.7802336916132E-005,0.000089171,8.38564423532443E-005,0.0009169674,5.08711908461395E-005,0.0005716488,0.0004554264
X287,10,north south korean korea kim seoul park kaesong zone workers pyongyang industrial jong war koreans il joint country told ,,NA,4.53497361570924E-005,2.72093215664086E-005,0.0009978812,0.0028885506,5.6254497160005E-005,0.0004344667,0.0002857689,0.0002538255,1.59879095725808E-005,0.0002449284,0.0004988036,0.0003059192,0.0007371192,0.0001069912,3.97481110966269E-005,1.3958712162964E-005,1.87807623386653E-005,0.0004823053,3.96537139567392E-005,0.0008816471,0.0002784205,0.000019994,0.0014346932,0.0016569508,0.0009464042,9.10200769890086E-005,0.0006793867,0.0041875456,0.0016369071,0.001622943,0.0029843286,0.0010331958,0.0005252336,0.0006249792,0.0001575465,6.54693996009475E-005,1.73539211669209E-005,0.0004423651,0.0001713863,0.0006649639,0.000315097,1.91839278333549E-005,1.78303142515922E-005,2.47279009960441E-005,0.0003954585,0.0001640722,0.0001563401,0.0004526261,0.0020312979,0.0001636184,6.29955141404192E-005,0.0005994814,0.0003535973,0.0002565409,0.0018862468,2.36746477856205E-005,0.0007542108,1.68213665666656E-005,1.56861475942783E-005,0.0001862819
X288,10,bulgaria protests sofia government eu borisov interim country bulgarian living set gerb electricity european protesters czech romania standards raikov ,,NA,0.0077641094,0.0034028979,0.0027906154,3.30359033616227E-005,3.10445163312998E-005,8.12574805123303E-005,0.0003594821,0.0030047936,0.0065174439,0.0004582258,0.0001326155,0.0010436811,9.3703779102894E-005,0.000426585,0.0321973574,0.0240298165,3.25847314817172E-005,3.60733361371225E-005,6.52407742407237E-005,0.0003902806,0.0002522499,3.46897533974041E-005,0.000064808,3.3128254322429E-005,0.0003224351,0.0005984358,0.0001043827,3.97675026351739E-005,0.0617191356,0.0095662814,0.0124168033,7.51052502128795E-005,0.0004288787,6.53779494726965E-005,6.29064610509345E-005,0.0139564513,0.023113629,0.0047590305,3.1510054855518E-005,3.67550999691708E-005,6.78544364247572E-005,0.0001091742,0.0155908684,0.01135378,5.04281001632693E-005,0.0039455304,0.0091174474,0.0002800546,0.0004359715,0.0160804949,0.0098229168,0.0040606947,3.5202338602616E-005,0.000096183,0.0001004937,0.0002564436,0.0300183303,0.0183657285,0.0053240595,4.01589258776298E-005
